ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.9783,9.3933,-0.0263,0.79,9.72,1.01,4.33,-0.99,0.07,-0.8224,-0.6083,0.2226,0.0,-13.94,4.63,-22.37,287.03,-79.23,-107.15,0.0,972.39,53.366,54.98099,-1.605688,283.87,NaN,,5.65,58.064514,336.4,11 / 23,1405852,2016-02-09 15:00:17:339
2.3711,2.1052,-2.1196,2.33,9.35,-1.8,2.06,-0.75,3.3,2.6046,-2.3585,1.5574,0.0,-22.31,7.94,0.44,324.72,-72.52,-127.69,0.0,972.38,57.21,54.98099,-1.605688,283.87,NaN,,5.65,58.064514,336.4,11 / 23,1406353,2016-02-09 15:00:17:840
-0.1269,12.4996,2.771,2.31,9.45,-1.23,-0.58,0.75,4.53,-2.7367,0.6573,-1.1505,0.0,-19.44,3.19,-10.19,277.92,-35.81,-149.73,0.0,972.38,49.857,54.980995,-1.605677,287.1,NaN,,1.98,54.83871,336.2,9 / 23,1406852,2016-02-09 15:00:18:339
5.9923,11.3452,-1.3843,1.14,9.58,1.76,1.4,1.75,5.08,2.1742,-0.6093,0.2834,0.0,-13.56,2.81,-18.56,3.44,-77.65,-32.93,0.0,972.3,48.276,54.980995,-1.605677,287.1,NaN,,1.98,54.83871,336.2,9 / 23,1407352,2016-02-09 15:00:18:839
4.7685,8.1694,-4.3446,2.97,6.72,-6.49,9.22,7.12,-2.35,-1.3934,-0.0533,0.1108,0.0,-18.31,9.0,8.44,326.11,-47.62,-151.03,0.0,972.38,42.882,54.980995,-1.605659,290.32,NaN,,1.26,54.83871,336.3,9 / 22,1407852,2016-02-09 15:00:19:339
-2.0477,17.1819,4.0548,1.2,9.56,1.82,-0.3,3.99,-2.66,-0.0298,0.6296,-0.1832,0.0,-11.75,5.0,-27.69,2.2,-82.29,-29.1,0.0,972.35,42.577,54.980995,-1.605659,290.32,NaN,,1.26,54.83871,336.3,9 / 22,1408352,2016-02-09 15:00:19:839
1.0778,11.8218,-6.0163,2.41,8.38,-4.48,2.07,5.48,-6.89,0.98,1.4083,-0.0905,0.0,-15.75,5.0,1.63,321.01,-76.76,-130.85,0.0,972.31,42.439,54.980995,-1.605644,293.55,NaN,,2.23,51.612904,336.4,11 / 23,1408852,2016-02-09 15:00:20:339
0.9891,8.0736,0.9388,2.57,9.46,-0.37,1.1,-2.48,1.76,-0.7744,-0.0469,-0.016,0.0,-18.31,5.38,-17.44,289.92,-67.79,-136.97,0.0,972.3,38.941,54.980995,-1.605644,293.55,NaN,,2.23,51.612904,336.4,11 / 23,1409352,2016-02-09 15:00:20:839
2.292,7.6449,-3.5327,1.83,9.34,-2.36,3.1,-0.88,0.64,2.2403,0.7489,-0.131,0.0,-12.5,2.13,-6.0,343.25,-80.17,-80.37,0.0,972.31,39.356,54.980995,-1.605644,293.55,NaN,,2.23,51.612904,336.4,13 / 23,1409852,2016-02-09 15:00:21:339
2.6944,11.7787,0.2467,2.84,8.98,-2.74,3.48,5.34,4.92,-2.3233,0.6104,-1.0866,0.0,-12.5,3.19,-8.69,310.43,-56.71,-151.25,0.0,972.31,41.678,54.980995,-1.605644,293.55,NaN,,2.23,51.612904,336.4,13 / 23,1410352,2016-02-09 15:00:21:839
5.3457,10.9764,1.6071,0.92,9.72,0.89,4.73,2.12,3.75,2.3723,0.3047,0.5262,0.0,-4.5,5.75,-28.5,342.31,-78.25,-28.75,0.0,972.31,38.257,54.980995,-1.605629,296.77,NaN,,1.23,41.935486,336.5,13 / 23,1410852,2016-02-09 15:00:22:339
-2.0885,8.0401,-8.0353,2.03,9.11,-3.02,0.33,6.2,-5.87,1.6235,0.4368,-0.2471,0.0,-7.0,0.63,-5.62,283.96,-74.79,-140.68,0.0,972.3,38.619,54.980995,-1.605629,296.77,NaN,,1.23,41.935486,336.5,13 / 23,1411352,2016-02-09 15:00:22:839
-1.2718,12.7511,-0.4359,0.96,9.4,2.63,-0.71,0.21,0.52,-0.425,-0.9598,0.3878,0.0,-6.69,5.0,-27.31,354.53,-73.41,-20.05,0.0,972.29,41.854,54.981,-1.605619,296.77,NaN,,0.64,41.935486,336.6,13 / 23,1411852,2016-02-09 15:00:23:339
-3.5422,8.6963,-3.2309,3.14,9.06,-2.06,-0.43,-1.95,0.7,-1.3284,-2.3798,0.3015,0.0,-15.75,2.13,-1.44,333.76,-71.33,-112.48,0.0,972.27,41.631,54.981,-1.605619,296.77,NaN,,0.64,41.935486,336.6,13 / 23,1412352,2016-02-09 15:00:23:839
0.2395,8.9286,0.103,1.62,9.67,0.36,0.21,-0.92,0.21,-1.1878,0.1587,-0.1641,0.0,-11.75,0.63,-15.12,289.07,-79.95,-109.81,0.0,972.29,42.851,54.981007,-1.605614,293.55,NaN,,2.86,38.709675,305.8,13 / 22,1412852,2016-02-09 15:00:24:339
6.0714,13.7618,2.0142,1.89,9.37,2.18,-0.88,2.86,0.44,2.0027,-0.8352,-0.1555,0.0,-13.19,6.44,-21.25,346.92,-77.09,-44.63,0.0,972.26,48.233,54.981007,-1.605614,293.55,NaN,,2.86,38.709675,305.8,13 / 22,1413352,2016-02-09 15:00:24:839
-1.2718,8.9813,-3.1662,2.28,8.9,-3.43,3.13,6.63,-2.5,-1.6331,-0.8107,0.5816,0.0,-15.37,3.94,-0.31,320.04,-68.73,-128.61,0.0,972.34,50.988,54.981014,-1.605608,290.32,NaN,,1.61,35.48387,336.9,13 / 23,1413855,2016-02-09 15:00:25:342
-2.2825,14.8515,-1.4155,1.26,9.4,2.49,-1.86,5.3,-3.56,0.8128,0.2599,-0.3228,0.0,-14.31,6.13,-22.37,14.1,-77.81,-18.0,0.0,972.3,47.08,54.981014,-1.605608,290.32,NaN,,1.61,35.48387,336.9,13 / 23,1414351,2016-02-09 15:00:25:838
-1.7148,19.1003,-14.5857,2.01,9.39,-1.97,-2.03,8.13,-13.23,2.4363,2.6184,-0.0597,0.0,-14.31,0.25,-2.94,317.71,-77.57,-120.45,0.0,972.29,46.04,54.981026,-1.605601,293.55,NaN,,1.28,35.48387,336.9,13 / 23,1414852,2016-02-09 15:00:26:339
0.1772,9.4651,0.3425,1.07,9.46,2.34,1.71,-4.47,-2.68,-1.5127,-1.273,-0.0991,0.0,-13.56,5.0,-23.12,307.04,-78.2,-80.82,0.0,972.29,46.664,54.981026,-1.605601,293.55,NaN,,1.28,35.48387,336.9,13 / 23,1415352,2016-02-09 15:00:26:839
4.3254,3.0513,-2.0693,3.15,9.11,-1.8,-0.78,-7.59,2.62,1.3891,-0.7723,0.4069,0.0,-18.31,4.63,-2.56,17.84,-73.99,-62.01,0.0,972.26,51.697,54.981026,-1.605601,293.55,NaN,,1.28,35.48387,336.9,13 / 23,1415852,2016-02-09 15:00:27:339
1.2526,13.448,3.4369,3.0,9.3,-0.85,0.13,3.05,2.66,-3.4547,0.065,-0.2226,0.0,-13.56,2.13,-17.06,305.32,-66.32,-126.64,0.0,972.27,44.396,54.981026,-1.605601,293.55,NaN,,1.28,35.48387,336.9,13 / 23,1416352,2016-02-09 15:00:27:839
0.4455,8.4185,-0.8766,2.85,9.34,0.87,1.23,-0.3,-4.28,2.5886,1.2879,0.6882,0.0,-16.12,4.25,-3.37,6.19,-72.31,-73.02,0.0,972.27,51.221,54.981033,-1.605592,303.23,NaN,,0.94,35.48387,336.8,13 / 23,1416852,2016-02-09 15:00:28:339
0.5628,12.9331,1.5089,2.81,9.31,-1.26,-0.49,5.03,6.71,-1.697,-0.7659,-0.8671,0.0,-12.87,3.19,-11.75,308.38,-62.86,-142.08,0.0,972.29,48.752,54.981033,-1.605592,303.23,NaN,,0.94,35.48387,336.8,13 / 23,1417352,2016-02-09 15:00:28:839
6.4833,13.9845,2.419,1.76,9.64,0.29,5.97,4.2,2.08,1.4338,0.8927,0.6285,0.0,-8.87,4.63,-14.37,357.43,-73.12,-35.42,0.0,972.25,47.257,54.981037,-1.605583,309.68,NaN,,0.74,38.709675,336.7,13 / 23,1417852,2016-02-09 15:00:29:339
2.2585,13.1079,3.7386,3.16,8.96,-2.42,-0.23,-0.19,3.6,-2.2498,0.0352,0.2365,0.0,-11.75,8.63,0.44,310.64,-66.04,-136.53,0.0,972.26,50.904,54.981037,-1.605583,309.68,NaN,,0.74,38.709675,336.7,13 / 23,1418352,2016-02-09 15:00:29:839
4.038,10.2291,2.7782,2.66,9.04,2.72,-6.29,8.33,-0.16,1.9612,0.6051,0.7222,0.0,-11.06,9.38,-19.75,328.51,-72.19,-64.54,0.0,972.23,51.479,54.98104,-1.605578,303.23,NaN,,2.41,35.48387,223.8,13 / 23,1418852,2016-02-09 15:00:30:339
5.2451,15.0814,0.6802,2.66,8.99,-2.87,-2.47,-1.71,-1.58,-2.1103,0.0937,-0.0011,0.0,-12.12,10.5,-6.0,301.31,-66.48,-137.17,0.0,972.25,46.085,54.98104,-1.605578,303.23,NaN,,2.41,35.48387,223.8,13 / 23,1419353,2016-02-09 15:00:30:840
-2.225,14.248,-2.1435,2.69,9.05,2.64,-1.96,4.6,-2.17,-0.4453,-0.8469,0.3814,0.0,-15.75,10.5,-25.81,310.3,-76.42,-84.26,0.0,972.26,49.476,54.981052,-1.605569,300.0,NaN,,0.79,38.709675,337.0,13 / 23,1419852,2016-02-09 15:00:31:339
-2.4812,26.8865,6.1911,2.9,9.3,-1.15,0.67,1.17,-3.98,-1.501,1.093,-0.5923,0.0,-13.56,6.44,-19.75,286.99,-71.46,-111.63,0.0,972.23,41.96,54.981052,-1.605569,300.0,NaN,,0.79,38.709675,337.0,13 / 23,1420352,2016-02-09 15:00:31:839
-0.0527,7.7814,-0.788,2.12,9.21,2.62,-2.12,-0.29,-3.2,-0.686,-2.2978,0.3015,0.0,-13.94,6.13,-21.62,354.44,-77.04,-38.17,0.0,972.27,39.03,54.98106,-1.605531,300.0,NaN,,6.41,32.258064,139.7,14 / 23,1420852,2016-02-09 15:00:32:339
2.5148,3.6093,-2.2681,2.69,9.35,-1.2,-3.49,-4.23,-1.33,0.0256,-0.9502,-0.1917,0.0,-15.37,5.75,-1.81,330.61,-72.51,-114.04,0.0,972.26,39.332,54.98106,-1.605531,300.0,NaN,,6.41,32.258064,139.7,14 / 23,1421352,2016-02-09 15:00:32:839
1.2933,6.3995,-0.752,1.47,9.69,-0.2,-0.27,-2.94,-1.11,-1.6906,-0.5135,-0.4975,0.0,-10.31,4.63,-18.19,243.98,-68.12,-151.75,0.0,972.27,42.395,54.98107,-1.605481,290.32,NaN,,4.65,32.258064,106.1,14 / 23,1421852,2016-02-09 15:00:33:339
-0.1198,6.239,-2.1603,1.82,9.57,-1.09,-0.12,-1.83,0.15,2.0027,-1.1366,0.7649,0.0,-12.87,6.13,-6.37,359.51,-77.97,-30.58,0.0,972.26,38.906,54.98107,-1.605481,290.32,NaN,,4.65,32.258064,106.1,14 / 23,1422352,2016-02-09 15:00:33:839
5.7289,9.2783,-0.4359,1.79,8.61,-4.33,3.22,2.63,4.76,-1.2357,0.4772,0.0064,0.0,-12.12,1.75,-7.19,267.09,-61.45,-157.54,0.0,972.29,43.596,54.981087,-1.60544,296.77,NaN,,2.95,29.032257,102.9,14 / 23,1422852,2016-02-09 15:00:34:339
6.7755,10.8949,1.6214,1.22,9.66,1.19,-2.7,5.81,0.45,0.7595,0.1481,-0.1193,0.0,-13.19,7.19,-20.12,348.36,-82.66,-38.52,0.0,972.26,45.134,54.981087,-1.60544,296.77,NaN,,2.95,29.032257,102.9,14 / 23,1423352,2016-02-09 15:00:34:839
0.7425,10.9357,-7.324,2.34,7.88,-5.34,-1.58,4.44,-5.07,0.4453,1.4754,-0.3451,0.0,-16.12,6.81,-2.19,303.03,-49.6,-158.4,0.0,972.29,43.039,54.9811,-1.605406,290.32,NaN,,2.45,29.032257,83.7,14 / 23,1423852,2016-02-09 15:00:35:339
